,product_id,client_id,product_name,price,avg_mark,product_type,retailer_id
1142,FOL4686111,Fashion Make,Up,1.5,5.0,vernis-à-ongles,foliecosmetic_com
1143,FOL4686110,Fashion Make,Up,1.5,5.0,vernis-à-ongles,foliecosmetic_com
1144,FOL4686107,Fashion Make,Up,1.5,5.0,vernis-à-ongles,foliecosmetic_com
1145,FOL4686105,Fashion Make,Up,1.5,5.0,vernis-à-ongles,foliecosmetic_com
1146,FOL4686104,Fashion Make,Up,1.5,5.0,vernis-à-ongles,foliecosmetic_com
1147,FOL4686102,Fashion Make,Up,1.5,3.0,vernis-à-ongles,foliecosmetic_com
1148,FOL4686108,Fashion Make,Up,1.5,5.0,vernis-à-ongles,foliecosmetic_com
1149,FOL5449,LOrealParis,Mascara Miss Manga Punky,6.99,5.0,mascaras,foliecosmetic_com
1150,FOL4686134,Fashion Make,Up,1.5,3.0,vernis-à-ongles,foliecosmetic_com
1151,FOL4686136,Fashion Make,Up,1.5,5.0,vernis-à-ongles,foliecosmetic_com
1152,FOL4686138,Fashion Make,Up,1.5,4.7,vernis-à-ongles,foliecosmetic_com
1153,FOL4686135,Fashion Make,Up,1.5,5.0,vernis-à-ongles,foliecosmetic_com
1154,FOL4686147,Fashion Make,Up,1.5,5.0,vernis-à-ongles,foliecosmetic_com
1155,FOL4686141,Fashion Make,Up,1.5,5.0,vernis-à-ongles,foliecosmetic_com
1156,FOL4686142,Fashion Make,Up,1.5,5.0,vernis-à-ongles,foliecosmetic_com
1157,FOL4686143,Fashion Make,Up,1.5,5.0,vernis-à-ongles,foliecosmetic_com
1158,FOL540212,China Glaze,Vernis à ongles laque 70390 Heaven,2.99,5.0,vernis-à-ongles,foliecosmetic_com
1159,FOL540219,China Glaze,Vernis à ongles laque 70898 Chocodislac,2.99,4.0,vernis-à-ongles,foliecosmetic_com
1160,FOL540213,China Glaze,Vernis à ongles laque 70427 An affair to remember,2.99,5.0,vernis-à-ongles,foliecosmetic_com
1161,FOL540211,China Glaze,Vernis à ongles laque 70347 Sex on the beach,2.99,4.0,vernis-à-ongles,foliecosmetic_com
1162,FOL540209,China Glaze,Vernis à ongles laque 70297 Thistle,2.99,5.0,vernis-à-ongles,foliecosmetic_com
1163,FOL540208,China Glaze,Vernis à ongles laque 70313 Cherry cristal,2.99,5.0,vernis-à-ongles,foliecosmetic_com
1164,FOL534102,Miss cop,Kajal & Fards à paupières n°02 Aubergine,1.5,4.3,fards-à-paupières,foliecosmetic_com
1165,FOL5365,Folie cosmetic,Pinceau fond de teint Jaune,4.99,5.0,pinceaux,foliecosmetic_com
1166,FOL5366,Folie cosmetic,Pinceau goupillon Rose,2.99,5.0,pinceaux-accessoires-yeux,foliecosmetic_com
1167,FOL5367,Folie cosmetic,Pinceau mélangeur Fushia,3.99,4.5,pinceaux-yeux-sourcils,foliecosmetic_com
1168,FOL5368,Folie cosmetic,Pinceau mélangeur précision Violet,2.99,5.0,pinceaux-yeux-sourcils,foliecosmetic_com
1169,FOL527702,Miss cop,Rouge à lèvres Mat,2.99,4.0,rouges-à-lèvres,foliecosmetic_com
1170,FOL527701,Miss cop,Rouge à lèvres Mat,2.99,4.4,rouges-à-lèvres,foliecosmetic_com
1171,FOL527706,Miss cop,Rouge à lèvres Mat,2.99,4.6,rouges-à-lèvres,foliecosmetic_com
1172,FOL5254,Miss cop,Top coat Matifiant,1.99,4.2,soin-des-ongles,foliecosmetic_com
1173,FOL527705,Miss cop,Rouge à lèvres Mat,2.99,5.0,rouges-à-lèvres,foliecosmetic_com
1174,FOL527704,Miss cop,Rouge à lèvres Mat,2.99,4.7,rouges-à-lèvres,foliecosmetic_com
1175,FOL527703,Miss cop,Rouge à lèvres Mat,2.99,4.0,rouges-à-lèvres,foliecosmetic_com
1176,FOL5285,Miss Cop,Kit sourcils,3.9,4.4,sourcils,foliecosmetic_com
1177,FOL5284,Miss Cop,Palette Strobing,4.99,5.0,illuminateurs,foliecosmetic_com
1178,FOL486203,D'Donna,Vernis à ongles Maxi n°03,1.99,4.5,vernis-à-ongles,foliecosmetic_com
1179,FOL486237,D'Donna,Vernis à ongles Maxi n°37,1.99,4.0,vernis-à-ongles,foliecosmetic_com
1180,FOL486233,D'Donna,Vernis à ongles Maxi n°33,1.99,4.5,vernis-à-ongles,foliecosmetic_com
1181,FOL486230,D'Donna,Vernis à ongles Maxi n°30,1.99,1.0,vernis-à-ongles,foliecosmetic_com
1182,FOL486229,D'Donna,Vernis à ongles Maxi n°29,1.99,5.0,vernis-à-ongles,foliecosmetic_com
1183,FOL486228,D'Donna,Vernis à ongles Maxi n°28,1.99,5.0,vernis-à-ongles,foliecosmetic_com
1184,FOL486225,D'Donna,Vernis à ongles Maxi n°25,1.99,5.0,vernis-à-ongles,foliecosmetic_com
1185,FOL4095010,Avril,Fard à paupières Prune irisé,5.99,3.0,maquillage-bio,foliecosmetic_com
1186,FOL4095011,Avril,Fard à paupières Bleu de minuit Irisé,5.99,5.0,maquillage-bio,foliecosmetic_com
1187,FOL211306,Black by Cosmod,Fond de teint crème Cake 06 Chocolat,7.5,5.0,maquillage-peaux-mates,foliecosmetic_com
1188,FOL211305,Black by Cosmod,Fond de teint crème Cake 05 Cappuccino,7.5,5.0,maquillage-peaux-mates,foliecosmetic_com
1189,FOL211304,Black by Cosmod,Fond de teint crème Cake 04 Café,7.5,4.0,maquillage-peaux-mates,foliecosmetic_com
1190,FOL211301,Black by Cosmod,Fond de teint Cake crème 01 Nude,7.5,5.0,maquillage-peaux-mates,foliecosmetic_com
1191,FOL4651,Maybelline,Eyestudio Color Tattoo paupières Gel crème 24h,3.99,5.0,fards-à-paupières,foliecosmetic_com
1192,FOL3571914,LOrealParis,Gloss Glam Shine Balmy 914 Fall for watermelon,3.6,4.0,gloss-à-lèvres-,foliecosmetic_com
1193,FOL521403,D'Donna,Palette 9 Ombres à Paupières Mat Vert,2.99,5.0,fards-à-paupières,foliecosmetic_com
1194,FOL1862405,LOrealParis,Color Appeal Trio Pro,3.99,3.5,fards-à-paupières,foliecosmetic_com
1195,FOL521402,D'Donna,Palette 9 Ombres à Paupières Mat Bleu,2.99,4.5,fards-à-paupières,foliecosmetic_com
1196,FOL521401,D'Donna,Palette 9 Ombres à Paupières Mat Rose,2.99,5.0,fards-à-paupières,foliecosmetic_com
1197,FOL468002,Copines Line,Fards à paupières Trio,1.2,4.5,fards-à-paupières,foliecosmetic_com
1198,FOL4670555,Revlon,Ombre à paupières Liquide 555 Scene Steel Er,2.99,3.5,fards-à-paupières,foliecosmetic_com
1199,FOL432403,Cosmod,Crayon Waterproof Yeux & Lèvres 03 nude,2.99,3.0,crayons-yeux-,foliecosmetic_com
1200,FOL432413,Cosmod,Crayon Waterproof Yeux & Lèvres 013 Myrtille,3.99,4.0,crayons-yeux-,foliecosmetic_com
1201,FOL4348,Evoluderm,25 Lingettes Démaquillantes Douceur au lait d'amande & extraits de rose,1.75,4.8,lingettes-démaquillantes,foliecosmetic_com
1202,FOL415724,Anafeli,Rouge à Lèvres Crème 24C Mandarine,2.99,5.0,rouges-à-lèvres,foliecosmetic_com
1203,FOL3827001,MISS COP,Anti,2.99,4.5,anti-cernes-et-correcteurs,foliecosmetic_com
1204,FOL3872,Byphasse,Lingettes démaquillantes Visage & Yeux,1.65,4.3,lingettes-démaquillantes,foliecosmetic_com
1205,FOL3717,Amazing shine,Lot 3 pinceaux Nail art,3.76,4.0,nail-art,foliecosmetic_com
1206,FOL3716,Amazing shine,Picker Strass Nail Art X2,3.192,4.0,accessoires-ongles,foliecosmetic_com
1207,FOL3718,Amazing shine,Pinceau Gel U.V N°4,2.2,5.0,construction-ongulaire,foliecosmetic_com
1208,FOL3469,STARGAZER,Faux Cils N°57,2.36,4.5,faux-cils,foliecosmetic_com
1209,FOL3508,YSSYFASHION,Repousse Cuticules,2.99,4.0,soin-des-ongles,foliecosmetic_com
1210,FOL3291401,Fashion Make,Up,1.5,5.0,vernis-à-ongles,foliecosmetic_com
1211,FOL33012,SUNKISSED,Poudre Bronzante,5.593,4.0,poudres-de-soleil,foliecosmetic_com
1212,FOL3339,Cosmod,Top Coat,1.99,4.0,soin-des-ongles,foliecosmetic_com
1213,FOL3432003,Black by Cosmod,Anti,3.5,5.0,anti-cernes-et-correcteurs,foliecosmetic_com
1214,FOL3432001,Black by Cosmod,Anti,3.5,1.0,anti-cernes-et-correcteurs,foliecosmetic_com
1215,FOL326309,Fashion Make,Up,1.5,5.0,vernis-à-ongles,foliecosmetic_com
1216,FOL3267,Byphasse,Lingettes démaquillantes Waterproof,1.75,5.0,lingettes-démaquillantes,foliecosmetic_com
1217,FOL3266,Byphasse,Lingettes démaquillantes Visage,1.65,4.3,lingettes-démaquillantes,foliecosmetic_com
1218,FOL8427,O.P.I,Vernis à ongles Be there in a prosecco,6.5,4.0,vernis-à-ongles,foliecosmetic_com
1219,FOL281364,Miss Cop,Rouge à lèvres feutre semi permanent n°64 Rose,4.5,5.0,crayons-feutres-lèvres,foliecosmetic_com
1220,FOL281345,Miss Cop,Rouge à lèvres feutre semi permanent n°45 Saumon,4.5,5.0,crayons-feutres-lèvres,foliecosmetic_com
1221,FOL230219,Konad,Plaques de stamping Nail Art M19,2.99,4.0,nail-art,foliecosmetic_com
1222,FOL2099,Cosmod,Mascara Big Lash avec brosse flexible,3.501672,3.4,mascaras,foliecosmetic_com
1223,FOL230245,Konad,Plaques de stamping Nail Art M45,2.99,5.0,nail-art,foliecosmetic_com
1224,FOL183901,L'Oréal Glam Bronze La Terra,Poudre soleil 01 Portofino,6.99,5.0,poudres-de-soleil,foliecosmetic_com
1225,FOL230257,Konad,Plaques de stamping Nail Art M57,2.99,4.0,nail-art,foliecosmetic_com
1226,FOL230260,Konad,Plaques de stamping Nail Art M60,2.99,4.0,nail-art,foliecosmetic_com
1227,FOL1869,Byphasse,"Solution micellaire démaquillante peaux sensibles, sèches, irritées 500ml",3.5,4.7,eau-micellaire,foliecosmetic_com
1228,FOL1993,Konad,Mini Kit Nail Art Stamping,3.99,4.3,nail-art,foliecosmetic_com
1229,FOL159918,Fashion Make,Up,1.49,4.7,crayons-yeux-,foliecosmetic_com
1230,FOL159914,Fashion Make,Up,1.49,5.0,crayons-yeux-,foliecosmetic_com
1231,FOL150204,Fashion Make,Up,1.99,5.0,fards-à-paupières,foliecosmetic_com
1232,FOL159901,Fashion Make,Up,1.49,4.6,crayons-yeux-,foliecosmetic_com
1233,FOL160006,Miss Cop,Brillant à lèvres Glossy & Cristal Pop n°06 Chocolat laqué,2.392,4.0,gloss-à-lèvres-,foliecosmetic_com
1234,FOL150203,Fashion Make,Up,1.99,5.0,fards-à-paupières,foliecosmetic_com
1235,FOL150202,Fashion Make,Up,1.99,4.5,fards-à-paupières,foliecosmetic_com
1236,FOL150303,Fashion Make,Up,1.99,5.0,fards-à-paupières,foliecosmetic_com
1237,FOL150302,Fashion Make,Up,1.99,5.0,fards-à-paupières,foliecosmetic_com
1238,FOL1401,Fashion Make,Up,2.498328,3.9,eye-liners,foliecosmetic_com
1239,FOL1422,Byphasse,Gel Démaquillant Purifiant FACE,2.99,4.3,démaquillants-visage,foliecosmetic_com
1240,FOL145424,Fashion Make,Up,1.494983,2.0,crayons-yeux-,foliecosmetic_com
1241,FOL72514,Fashion Make,Up,1.494983,4.5,gloss-à-lèvres-,foliecosmetic_com
1242,FOL72513,Fashion Make,Up,1.494983,4.5,gloss-à-lèvres-,foliecosmetic_com
1243,FOL72511,Fashion Make,Up,1.494983,1.0,gloss-à-lèvres-,foliecosmetic_com
1244,FOL72103,Fashion Make,Up,1.494983,4.0,fards-à-joues,foliecosmetic_com
1245,FOL72102,Fashion Make,Up,1.494983,3.0,fards-à-joues,foliecosmetic_com
1246,FOL72508,Fashion Make,Up,1.494983,1.0,gloss-à-lèvres-,foliecosmetic_com
1247,FOL72305,Fashion Make,Up,1.99,5.0,poudres,foliecosmetic_com
1248,FOL72302,Fashion Make,Up,1.99,5.0,poudres,foliecosmetic_com
1249,FOL71811,Fashion Make,Up,1.494983,4.0,fards-à-paupières,foliecosmetic_com
1250,FOL71802,Fashion Make,Up,1.494983,4.0,fards-à-paupières,foliecosmetic_com
1251,FOL557,Cosmod,Vernis amer des ongles 14ml,1.99,4.8,soin-des-ongles,foliecosmetic_com
1252,FOL5580032,Miss Cop,Rouge à lèvres,2.388,4.3,rouges-à-lèvres,foliecosmetic_com
1253,FOL5580031,Miss Cop,Rouge à lèvres,2.388,3.0,rouges-à-lèvres,foliecosmetic_com
1254,FOL5580030,Miss Cop,Rouge à lèvres,2.388,4.0,rouges-à-lèvres,foliecosmetic_com
1255,FOL135,Byphasse,Lait démaquillant pompe,1.99,4.4,démaquillants-visage,foliecosmetic_com
1256,FOL5580029,Miss Cop,Rouge à lèvres,2.388,5.0,rouges-à-lèvres,foliecosmetic_com
1257,FOL5580028,Miss Cop,Rouge à lèvres,2.388,4.6,rouges-à-lèvres,foliecosmetic_com
1258,FOL5580026,Miss Cop,Rouge à lèvres,2.388,1.0,rouges-à-lèvres,foliecosmetic_com
1259,FOL5580025,Miss Cop,Rouge à lèvres,2.388,3.0,rouges-à-lèvres,foliecosmetic_com
1260,FOL5600,Miss Cop,Palette 4 Correcteurs,3.99,4.0,anti-cernes-et-correcteurs,foliecosmetic_com
1261,FOL215,Cosmod,Soins anti,1.99,4.2,soin-des-ongles,foliecosmetic_com
1262,FOL1420005,Cosmod,Poudre compacte N°05 Cannelle,2.99,4.4,poudres,foliecosmetic_com
1263,FOL216,Cosmod,Soins Anti,1.99,4.7,soin-des-ongles,foliecosmetic_com
1264,FOL218,Cosmod,Soins Base Traitante ongles,1.99,4.7,soin-des-ongles,foliecosmetic_com
1265,FOL220,Cosmod,Soins Durcisseur ongles 12ml,1.99,4.5,soin-des-ongles,foliecosmetic_com
1266,FOL221,Cosmod,Soins Gel Calcium ongles,1.99,4.4,soin-des-ongles,foliecosmetic_com
1267,FOL223,Cosmod,Soins Séchant ongles,1.99,4.3,soin-des-ongles,foliecosmetic_com
1268,FOL222,Cosmod,Soins Huile Fortifiante ongles,1.99,4.5,soin-des-ongles,foliecosmetic_com
1269,FOL625450,Coryse Salomé,Soin Lissant Contour des Lèvres,4.99,4.0,baumes-a-levres,foliecosmetic_com
1270,FOL391,Byphasse,Dissolvant Nourissant Adoucissant,1.49,4.7,dissolvant,foliecosmetic_com
1271,FOL5580023,Miss Cop,Rouge à lèvres,2.388,4.8,rouges-à-lèvres,foliecosmetic_com
1272,FOL5580020,Miss Cop,Rouge à lèvres,2.388,4.5,rouges-à-lèvres,foliecosmetic_com
1273,FOL5580018,Miss Cop,Rouge à lèvres,2.388,4.3,rouges-à-lèvres,foliecosmetic_com
1274,FOL5580017,Miss Cop,Rouge à lèvres,2.388,3.0,rouges-à-lèvres,foliecosmetic_com
1275,FOL5580016,Miss Cop,Rouge à lèvres,2.388,5.0,rouges-à-lèvres,foliecosmetic_com
1276,FOL5580013,Miss Cop,Rouge à lèvres,2.388,4.5,rouges-à-lèvres,foliecosmetic_com
1277,FOL5580010,Miss Cop,Rouge à lèvres,2.388,4.2,rouges-à-lèvres,foliecosmetic_com
1278,FOL5580012,Miss Cop,Rouge à lèvres,2.388,5.0,rouges-à-lèvres,foliecosmetic_com
1279,FOL5580009,Miss Cop,Rouge à lèvres,2.388,4.7,rouges-à-lèvres,foliecosmetic_com
1280,FOL5580005,Miss Cop,Rouge à lèvres,2.388,4.0,rouges-à-lèvres,foliecosmetic_com
1281,FOL5580004,Miss Cop,Rouge à lèvres,2.388,4.0,rouges-à-lèvres,foliecosmetic_com
1282,FOL5580003,Miss Cop,Rouge à lèvres,2.388,4.0,rouges-à-lèvres,foliecosmetic_com
1283,FOL72010,Fashion Make,Up,1.494983,4.0,fards-à-paupières,foliecosmetic_com
1284,FOL72006,Fashion Make,Up,1.494983,4.0,fards-à-paupières,foliecosmetic_com
1285,FOL72003,Fashion Make,Up,1.494983,4.7,fards-à-paupières,foliecosmetic_com
1286,FOL72001,Fashion Make,Up,1.494983,5.0,fards-à-paupières,foliecosmetic_com
1287,FOL72101,Fashion Make,Up,1.494983,2.0,fards-à-joues,foliecosmetic_com
1288,FOL72303,Fashion Make,Up,1.99,4.5,poudres,foliecosmetic_com
1289,FOL72301,Fashion Make,Up,1.99,5.0,poudres,foliecosmetic_com
1290,FOL72522,Fashion Make,Up,1.494983,4.0,gloss-à-lèvres-,foliecosmetic_com
1291,FOL72521,Fashion Make,Up,1.494983,5.0,gloss-à-lèvres-,foliecosmetic_com
1292,FOL72520,Fashion Make,Up,1.494983,4.0,gloss-à-lèvres-,foliecosmetic_com
1293,FOL72503,Fashion Make,Up,1.494983,4.0,gloss-à-lèvres-,foliecosmetic_com
1294,FOL754,Maybelline,Mascara Colossal Volum'Express Smoky Eyes,6.99,4.8,mascaras,foliecosmetic_com
1295,FOL1400,Fashion Make,up,2.498328,4.5,mascaras,foliecosmetic_com
1296,FOL103103,Miss Cop,Blush mono n°03 Corail,1.99,4.0,fards-à-joues,foliecosmetic_com
1297,FOL103102,Miss Cop,Blush mono n°02 Rose,1.99,5.0,fards-à-joues,foliecosmetic_com
1298,FOL103101,Miss Cop,Blush mono 01 Vieux rose,1.99,3.5,fards-à-joues,foliecosmetic_com
1299,FOL1148,Byphasse,Lingettes démaquillantes,1.65,4.5,lingettes-démaquillantes,foliecosmetic_com
1300,FOL1149,Byphasse,Lingettes démaquillantes Visage,1.65,4.8,lingettes-démaquillantes,foliecosmetic_com
1301,FOL1160,Les Lolitas By Cosmod,Crayon Noir Make Up avec taille,1.49,4.4,crayons-yeux-,foliecosmetic_com
1302,FOL1236,MISS COP,Kit french manucure,4.5,4.6,kits-manucures-et-french,foliecosmetic_com
1303,FOL145416,Fashion Make,Up,1.494983,5.0,crayons-yeux-,foliecosmetic_com
1304,FOL150506,Fashion Make,Up,1.494983,4.0,crayons-feutres-lèvres,foliecosmetic_com
1305,FOL145406,Fashion Make,Up,1.494983,5.0,crayons-yeux-,foliecosmetic_com
1306,FOL145402,Fashion Make,Up,1.494983,5.0,crayons-yeux-,foliecosmetic_com
1307,FOL150301,Fashion Make,Up,1.99,4.0,fards-à-paupières,foliecosmetic_com
1308,FOL159904,Fashion Make,Up,1.49,5.0,crayons-yeux-,foliecosmetic_com
1309,FOL150503,Fashion Make,Up,1.494983,4.0,crayons-feutres-lèvres,foliecosmetic_com
1310,FOL157806,Cosmod,Rouge à lèvres Magique Caméléon 06 Noir,1.99,4.5,rouges-à-lèvres,foliecosmetic_com
1311,FOL157803,Cosmod,Rouge à lèvres Magique Caméléon 03 Vert,1.99,5.0,rouges-à-lèvres,foliecosmetic_com
1312,FOL157801,Cosmod,Rouge à lèvres Magique Caméléon 01 Rouge,1.99,2.5,rouges-à-lèvres,foliecosmetic_com
1313,FOL159923,Fashion Make,Up,1.49,5.0,crayons-yeux-,foliecosmetic_com
1314,FOL159912,Fashion Make,Up,1.49,5.0,crayons-yeux-,foliecosmetic_com
1315,FOL160005,Miss Cop,Brillant à lèvres Glossy & Cristal Pop n°05 Café laqué,2.392,1.0,gloss-à-lèvres-,foliecosmetic_com
1316,FOL1605,Miss cop,Dissolvant éponge magique,2.99,4.1,dissolvant,foliecosmetic_com
1317,FOL1657,PAPERSELF,Faux cils,8.94,5.0,accessoires-cils-et-sourcils,foliecosmetic_com
1318,FOL1659,PAPERSELF,Faux cils,8.94,5.0,faux-cils,foliecosmetic_com
1319,FOL1692,Byphasse,Dissolvant violet Protection,1.99,4.3,dissolvant,foliecosmetic_com
1320,FOL1693,Byphasse,Dissolvant rouge Précision,1.99,4.6,dissolvant,foliecosmetic_com
1321,FOL1766,Miss cop,Top Coat vernis soin,1.99,4.5,soin-des-ongles,foliecosmetic_com
1322,FOL1768,Miss cop,Anti,1.99,4.4,soin-des-ongles,foliecosmetic_com
1323,FOL1767,Miss cop,Eau émolliente vernis soin,1.99,4.6,soin-des-ongles,foliecosmetic_com
1324,FOL1994,Konad,Tampon et raclette pour stamping nail art,2.498328,4.5,nail-art,foliecosmetic_com
1325,FOL1769,Miss cop,Durcisseur vernis soin,1.99,4.5,soin-des-ongles,foliecosmetic_com
1326,FOL2062,Fashion Make,Up,2.498328,4.4,eye-liners,foliecosmetic_com
1327,FOL209114,Cosmod,Crayon Yeux & lèvres n°14 Marine,1.49,4.0,crayons-feutres-lèvres,foliecosmetic_com
1328,FOL209101,Cosmod,Crayon Yeux & lèvres n°01 Noir ebène,1.49,4.0,crayons-feutres-lèvres,foliecosmetic_com
1329,FOL2098,Cosmod,Mascara Smoky Eyes Noir intense,3.99,4.6,mascaras,foliecosmetic_com
1330,FOL230264,Konad,Plaques de stamping Nail Art M64,2.99,5.0,nail-art,foliecosmetic_com
1331,FOL2334,Konad,Support pour plaque de stamping nail art,1.99,5.0,nail-art,foliecosmetic_com
1332,FOL2342,D'Donna,Dissolvant pour ongles 130ml,1.49,4.8,dissolvant,foliecosmetic_com
1333,FOL2347,Konad,Lime à ongles Zébra grit 100,1.49,5.0,accessoires-ongles,foliecosmetic_com
1334,FOL2399,Konad,Kit Stamping French Nail Art,19.99,3.5,nail-art,foliecosmetic_com
1335,FOL2768,Fashion Make,Up,1.49,4.0,dissolvant,foliecosmetic_com
1336,FOL2562,Basicare,X3 recharges pour coupe cors,0.99,4.0,accessoires-ongles,foliecosmetic_com
1337,FOL2641,Babaria,CC crème visage à l'aloé véra légèrement teintée SPF20 50ml,8.5,3.8,bb-et-cc-crèmes,foliecosmetic_com
1338,FOL2642,Babaria,BB crème visage à l'aloé véra teintée SPF15 50ml,8.5,4.6,bb-et-cc-crèmes,foliecosmetic_com
1339,FOL2767,Fashion Make,Up,1.49,3.8,dissolvant,foliecosmetic_com
1340,FOL2809,Fashion Make,Up,2.99,4.7,dissolvant,foliecosmetic_com
1341,FOL2944,Garnier,Lait Démaquillant Essentiels à l'eau de raisin,2.5,4.3,démaquillants-visage,foliecosmetic_com
1342,FOL2988,Konad,Stylo Correcteur pour les ongles,4.99,4.7,accessoires-ongles,foliecosmetic_com
1343,FOL302505,Make Me Up,Secret color Ombres à paupières vert anis,1.99,5.0,fards-à-paupières,foliecosmetic_com
1344,FOL8421,O.P.I,Vernis à ongles How great is your dane?,6.5,5.0,vernis-à-ongles,foliecosmetic_com
1345,FOL8411,O.P.I,Vernis à ongles Orange you fantastic !,6.5,5.0,vernis-à-ongles,foliecosmetic_com
1346,FOL319419,O.P.I,Vernis à ongles Stir,6.5,3.0,vernis-à-ongles,foliecosmetic_com
1347,FOL3268,Byphasse,Lingettes démaquillantes Micellaires,1.75,4.3,eau-micellaire,foliecosmetic_com
1348,FOL326310,Fashion Make,Up,1.5,4.0,vernis-à-ongles,foliecosmetic_com
1349,FOL3274,Easy Paris,3 Entonnoirs Diamètre 28mm,1.5,5.0,accessoires-ongles,foliecosmetic_com
1350,FOL3291410,Fashion Make,Up,1.5,5.0,vernis-à-ongles,foliecosmetic_com
1351,FOL3291409,Fashion Make,Up,1.5,5.0,vernis-à-ongles,foliecosmetic_com
1352,FOL3291408,Fashion Make,Up,1.5,5.0,vernis-à-ongles,foliecosmetic_com
1353,FOL3291406,Fashion Make,Up,1.5,5.0,vernis-à-ongles,foliecosmetic_com
1354,FOL3291405,Fashion Make,Up,1.5,3.0,vernis-à-ongles,foliecosmetic_com
1355,FOL3291404,Fashion Make,Up,1.5,5.0,vernis-à-ongles,foliecosmetic_com
1356,FOL3291403,Fashion Make,Up,1.5,4.7,vernis-à-ongles,foliecosmetic_com
1357,FOL3437,KONAD,Pack Stylo Nail Art,14.99,5.0,nail-art,foliecosmetic_com
1358,FOL3441,Fashion Make,Up,14.5,5.0,kits-pinceaux,foliecosmetic_com
1359,FOL3510,YSSY FASHION,Lot de 12 pot à cosmétique,2.99,4.0,accessoires-voyage,foliecosmetic_com
1360,FOL3708,LETICIA WELL,Mascara Transparent,1.99,4.0,mascaras,foliecosmetic_com
1361,FOL3713,Amazing shine,Stylo Nail Art,1.8,4.3,nail-art,foliecosmetic_com
1362,FOL3582,LOrealParis,Mascara Miss Manga Mega Volume,6.99,4.3,mascaras,foliecosmetic_com
1363,FOL3790,Hean,Spray fixant maquillage,4.792,4.0,accessoires-teint,foliecosmetic_com
1364,FOL3722445,Amazing shine,Strass Nail Art Dark pink 445,1.75,5.0,nail-art,foliecosmetic_com
1365,FOL3722444,Amazing shine,Strass Nail Art Rainbow 444,1.75,5.0,nail-art,foliecosmetic_com
1366,FOL3722443,Amazing shine,Strass Nail Art Golden 443,1.75,5.0,nail-art,foliecosmetic_com
1367,FOL4034002,LOrealParis,Glam Bronze,6.99,5.0,poudres-de-soleil,foliecosmetic_com
1368,FOL3788,Hean,Lait démaquillant douceur,1.592,5.0,coups-de-coeur,foliecosmetic_com
1369,FOL3792,HEAN,Correcteur imperfections trio,3.99,4.0,anti-cernes-et-correcteurs,foliecosmetic_com
1370,FOL4087,Avril,Mascara longue tenue Noir,6.99,4.3,maquillage-bio,foliecosmetic_com
1371,FOL3921,Maybelline,Lasting Drama Gel Liner,5.99,4.8,eye-liners,foliecosmetic_com
1372,FOL3976,Maybelline,Pallette Maquillage Up In Smoke,12.5,5.0,palettes-de-maquillage,foliecosmetic_com
1373,FOL3978,Miss Cop,Contouring Box Pro,19.9,4.0,contouring,foliecosmetic_com
1374,FOL4039,Barbara Gould,Lait Démaquillant à l'Eau Micellaire,3.992,5.0,eau-micellaire,foliecosmetic_com
1375,FOL4088,Avril,Eye liner Noir,6.99,4.5,maquillage-bio,foliecosmetic_com
1376,FOL4089,Avril,Crayon sourcils Brun,2.99,4.5,maquillage-bio,foliecosmetic_com
1377,FOL4287,Vivo,Palette de 12 Fards à Paupières,2.995,4.8,fards-à-paupières,foliecosmetic_com
1378,FOL4313,Folie Cosmetic,Pinceau mélangeur biseauté,2.99,4.6,pinceaux-yeux-sourcils,foliecosmetic_com
1379,FOL4286,Vivo,Palette de 12 Fards à Paupières,2.995,4.7,fards-à-paupières,foliecosmetic_com
1380,FOL4310,Folie Cosmetic,Pinceau poudre,5.99,4.7,pinceaux-teint-,foliecosmetic_com
1381,FOL4375225,Maybelline,Fit Me Poudre Compacte 225 Médium Bluff,6.99,4.0,poudres,foliecosmetic_com
1382,FOL4311,Folie Cosmetic,Pinceau plat pour le teint,4.99,4.5,pinceaux-teint-,foliecosmetic_com
1383,FOL4315,Folie Cosmetic,Petit pinceau mélangeur,2.99,4.5,pinceaux-yeux-sourcils,foliecosmetic_com
1384,FOL4317,Folie Cosmetic,Pinceau plat ombre à paupières,2.99,4.8,pinceaux-yeux-sourcils,foliecosmetic_com
1385,FOL4318,Folie Cosmetic,Petit pinceau plat ombre à paupières,1.99,4.4,pinceaux-yeux-sourcils,foliecosmetic_com
1386,FOL4380501,LOrealParis,Shine Caresse Encre à Lèvres 501 Bonnie,3.5,5.0,rouges-à-lèvres,foliecosmetic_com
1387,FOL4426,Maybelline,Cover Stick,5.5,4.8,anti-cernes-et-correcteurs,foliecosmetic_com
1388,FOL4455,Mixa,Lait Démaquillant Antidessèchement,3.99,5.0,démaquillants-visage,foliecosmetic_com
1389,FOL5733,Evoluderm,Eau Micellaire Démaquillante,2.5,3.0,eau-micellaire,foliecosmetic_com
1390,FOL4529,Anafeli,Anti,2.99,4.4,anti-cernes-et-correcteurs,foliecosmetic_com
1391,FOL234105,D'Donna,Ombres à paupières Ciel Vert,1.788,5.0,fards-à-paupières,foliecosmetic_com
1392,FOL4557,Evoluderm,Eau Micellaire Démaquillante,3.99,5.0,eau-micellaire,foliecosmetic_com
1393,FOL4555,Evoluderm,Eau Micellaire Démaquillante,3.99,4.2,eau-micellaire,foliecosmetic_com
