avg_mark,client_id,price,product_id,product_name,product_type,retailer_id
5.0,YVES SAINT LAURENT,"188,00",P1735019,Forever Youth Liberator - Sérum-en-Crème,srum,sephora_fr
4.181818181818182,SISLEY,"35,00",P1737004,Phyto-Lip Twist,baumelvres,sephora_fr
3.6666666666666665,SISLEY,"83,00",P1737005,Phyto-Touche - Illusion d'Eté,poudredesoleil,sephora_fr
4.682242990654205,GUERLAIN,"49,00",P1739019,Terracotta Joli Teint - Fond de Teint Belle Peau Bonne Mine Ensoleillée,poudredesoleil,sephora_fr
3.090909090909091,GUERLAIN,"40,00",P1739020,Terracotta - Pinceau,pinceauxteint,sephora_fr
3.0,NARS,"29,50",P1743044,Instant Line & Pore Perfector - Perfecteur Instantané Rides et Pores,basedeteintfixateur,sephora_fr
4.625,SHISEIDO,"78,00",P1743053,Benefiance WrinkleResist 24 - Masque Contour Yeux Lissant Express Retinol Pur,contourdesyeux,sephora_fr
3.0,SHISEIDO,"35,00",P1743052,Voile Correcteur Yeux,anticerneetcorrecteur,sephora_fr
5.0,CAROLINA HERRERA,"71,00",P1743059,212 VIP Rosé - Eau de Parfum,eaudeparfum,sephora_fr
4.6,SISLEY,"163,00",P1744003,Cellulinov,soinamincissantraffermissant,sephora_fr
4.285714285714286,SISLEY,"59,00",P1744004,Eau Tropicale - Eau de Toilette,eaudetoilette,sephora_fr
5.0,SISLEY,"198,00",P1744005,Sunleÿa Grand Ecran,protectionsolairevisage,sephora_fr
5.0,HERMÈS,"136,00",P1744008,Jour d'Hermès Absolu -  Eau de Parfum,eaudeparfum,sephora_fr
5.0,HERMÈS,"144,00",P1744007,Terre d'Hermès Eau Très Fraîche - Eau de Toilette,eaudetoilette,sephora_fr
4.105263157894737,CLARINS,"37,00",P1744009,Multi-Hydratante - Crème Teintée,soinhydratantnourrissant,sephora_fr
4.371428571428571,URBAN DECAY,"20,99",P1744019,24/7 Crayon Contour des Yeux Double Embout Naked,crayonyeuxkhl,sephora_fr
4.0,TOM FORD,"201,00",P1744031,Plum japonais  - Eau de Parfum,eaudeparfum,sephora_fr
4.0,BOURJOIS,"10,50",P1745076,Sourcil Précision - Crayon sourcils,crayonpoudresourcils,sephora_fr
4.090909090909091,BOURJOIS,"10,50",P1745080,Vernis 1 Seconde,vernisongles,sephora_fr
4.714285714285714,DOLCE&GABBANA,"68,00",P1749001,Dolce - Eau de Parfum,eaudeparfum,sephora_fr
4.4605263157894735,CARTIER,"67,00",P1758076,La Panthère - Eau de Parfum,eaudeparfum,sephora_fr
4.214285714285714,ESTÉE LAUDER,"43,00",P1758083,Poudre Libre Perfection du Teint,poudrelibre,sephora_fr
4.611111111111111,ESTÉE LAUDER,"67,00",P1758085,Revitalizing Supreme - CC Crème Globale Anti-Age Teintée SPF10,bbcrmecccrme,sephora_fr
4.0,TOM FORD,"201,00",P1744032,Shanghai lily  - Eau de Parfum,eaudeparfum,sephora_fr
4.0476190476190474,CHLOÉ,"106,00",P1744045,Roses de Chloé - Eau de Toilette,eaudetoilette,sephora_fr
4.70257966616085,TOO FACED,"47,00",P1744049,Chocolate bar - Palette de fards à paupières,paletteyeux,sephora_fr
4.045045045045045,TOO FACED,"31,50",P1744047,Bulletproof Brows - Kit pour sourcils,kitsourcils,sephora_fr
4.25,BOURJOIS,"11,50",P1745002,123 Perfect CC Cream,bbcrmecccrme,sephora_fr
4.411764705882353,BOURJOIS,"12,99",P1745013,Boîte Ronde Blush,blush,sephora_fr
3.8125,BOURJOIS,"11,90",P1745017,Color Boost - Rouge à Lèvres,rougelvres,sephora_fr
3.8,BOURJOIS,"8,50",P1745019,Contour Clubbing Waterproof,crayonyeuxkhl,sephora_fr
3.3333333333333335,BOURJOIS,"6,95",P1745021,Dissolvant Doux,dissolvant,sephora_fr
4.352941176470588,BOURJOIS,"16,50",P1745025,Fond de teint 123 Perfect,fonddeteint,sephora_fr
4.472222222222222,BOURJOIS,"14,99",P1745027,Healthy Mix - Fond de Teint,fonddeteint,sephora_fr
4.555555555555555,BOURJOIS,"15,50",P1745028,Healthy Mix Serum - Fond de Teint Gel,fonddeteint,sephora_fr
3.5,BOURJOIS,"13,50",P1745042,Liner Feutre,eyeliner,sephora_fr
4.1875,BOURJOIS,"14,50",P1745043,Liner Pinceau,eyeliner,sephora_fr
3.4,BOURJOIS,"15,95",P1745051,Mascara Twist Up The Volume,mascara,sephora_fr
3.3333333333333335,BOURJOIS,"13,00",P1745053,Mascara Volume Glamour,mascara,sephora_fr
2.6666666666666665,BOURJOIS,"13,00",P1745057,Mascara Volume Glamour Ultra Black,mascara,sephora_fr
4.0,BOURJOIS,"11,95",P1745062,Ombre à Paupières Boite Ronde,fardpaupires,sephora_fr
3.3846153846153846,BOURJOIS,"12,50",P1745065,Poudre de Riz de Java,poudrelibre,sephora_fr
4.285714285714286,BOURJOIS,"14,99",P1745067,Poudre Libre,poudrelibre,sephora_fr
3.8333333333333335,BOURJOIS,"17,50",P1745069,Maxi Delight Bronzer - Poudre Solaire,poudredesoleil,sephora_fr
3.5,BOURJOIS,"12,50",P1745072,Rouge Edition,rougelvres,sephora_fr
5.0,SERGE LUTENS,"118,00",P1763090,Laine de verre - Eau de Parfum,eaudeparfum,sephora_fr
4.546875,SHISEIDO,"40,00",P1763091,Fond de Teint Compact Protecteur UV SPF30,fonddeteint,sephora_fr
4.044117647058823,BOURJOIS,"14,50",P1773010,Rouge Edition Velvet,rougelvres,sephora_fr
4.625,GUERLAIN,"116,00",P1773025,Super Aqua Crème Confort,crmedejour,sephora_fr
4.375,GUERLAIN,"135,00",P1773027,Super Aqua Crème Nuit,crmedenuit,sephora_fr
5.0,GUERLAIN,"116,00",P1773026,Super Aqua Crème fraîcheur,crmedejour,sephora_fr
2.0,BLACKUP,"25,00",P1773039,Mascara Volume Allongeant,mascara,sephora_fr
4.0,DECLÉOR,"69,99",P1784008,Crème Lissante Energisante SPF 15,crmedejour,sephora_fr
3.75,DECLÉOR,"43,00",P1784006,Gommeur Yeux 2-en-1 Rides & Cernes,contourdesyeux,sephora_fr
4.666666666666667,DECLÉOR,"67,00",P1784009,Aromessence Mandarine - Sérum Lissant,srum,sephora_fr
4.2727272727272725,DECLÉOR,"45,00",P1784010,Aromessence Mandarine - Baume de Nuit Lissant,crmedenuit,sephora_fr
4.092436974789916,DIOR,"26,99",P1784011,Dior Vernis,vernisongles,sephora_fr
3.5,LANCASTER,"39,50",P1784016,Self Tan Beauty - Crème Confort Autobronzante - Visage et Corps,autobronzantvisage,sephora_fr
3.6666666666666665,LANCASTER,"39,50",P1784014,Self Tan Beauty - Gelée Autobronzante Embellissante - Visage et Corps,autobronzantvisage,sephora_fr
3.727272727272727,LANCASTER,"39,50",P1784017,Self Tan Beauty - Délice Fondant Autobronzant - Visage et Corps,autobronzantvisage,sephora_fr
4.571428571428571,PRADA,"62,00",P1784020,Prada Candy Florale - Eau de Toilette,eaudetoilette,sephora_fr
5.0,SISLEY,"68,00",P1784021,Phyto-Pâte Moussante,nettoyantmoussantvisage,sephora_fr
3.3333333333333335,ALTERNA,"20,99",P1786031,Bamboo® Volume - Abundant Volume Conditioner - Après Shampooing Volume Extrême,cheveuxfinssansvolume,sephora_fr
3.5,ALTERNA,"20,99",P1786032,Bamboo® Volume - Abundant Volume Shampoo - Shampooing Volume Extrême,cheveuxfinssansvolume,sephora_fr
3.0,ALTERNA,"22,99",P1786038,Bamboo® Smooth - Kendi Dry Oil Mist - L'Huile Sèche de Kendi,cheveuxbouclsfriss,sephora_fr
3.157142857142857,BUMBLE AND BUMBLE,"15,00",P1786046,Surf Spray - Spray salé effet retour de plage fini mat format voyage,spray,sephora_fr
4.25,ESTÉE LAUDER,"54,00",P1786052,DayWear - Soin multi-protection non gras SPF25,crmedejour,sephora_fr
3.4642857142857144,GARANCIA,"43,00",P1786053,Que Mes Rougeurs Disparaissent ! - Sérum Concentré de Beauté,soinantirougeurs,sephora_fr
5.0,DIOR,"208,00",P1787009,Diorissimo - Extrait De Parfum,extraitdeparfum,sephora_fr
4.5,DIOR,"208,00",P1787010,J'adore Extrait De Parfum - Extrait De Parfum,extraitdeparfum,sephora_fr
5.0,DIOR,"213,00",P1787011,Miss Dior - Extrait De Parfum,extraitdeparfum,sephora_fr
5.0,DIOR,"206,00",P1787012,Miss Dior Original - Extrait De Parfum,extraitdeparfum,sephora_fr
2.0,DIOR,"207,00",P1787013,Poison - Extrait De Parfum,extraitdeparfum,sephora_fr
4.625,BENEFIT COSMETICS,"37,00",P17901,Dallas - Poudre Bronzante,poudredesoleil,sephora_fr
4.0,CLINIQUE,"37,00",P1792004,Anti Blemish Solutions - Gel Action Purifiante,nettoyantmoussantvisage,sephora_fr
4.3076923076923075,LEONOR GREYL,"43,00",P1792010,Shampooing Sublime Mèches,shampoing,sephora_fr
4.363636363636363,BENEFIT COSMETICS,"40,00",P1798004,Dream Screen - Protection solaire pour le visage SPF 45 PA +++,protectionsolairevisage,sephora_fr
4.277777777777778,MUGLER,"85,00",P1773061,Alien Eau Extraordinaire - Eau de Toilette,eaudetoilette,sephora_fr
5.0,GUERLAIN,"126,00",P1777002,Shalimar - Parfum,extraitdeparfum,sephora_fr
4.705882352941177,ESTÉE LAUDER,"37,50",P1779005,Pure Color Envy - Rouge sculptant,rougelvres,sephora_fr
4.0,LANCÔME,"40,00",P1779014,Flash Bronzer - Lotion Autobronzante sans-transfert - Hâle Instantané Naturel,autobronzantcorps,sephora_fr
4.0,LANCÔME,"36,00",P1779015,Flash Bronzer - Gel Visage Autobronzant Application Express,autobronzantvisage,sephora_fr
4.75,LANCÔME,"39,00",P1779016,Flash Bronzer - Gel Autobronzant Hâle Instantané Irisé,autobronzantcorps,sephora_fr
4.0,LANCÔME,"43,00",P1779017,Soleil Bronzer - BB Crème Solaire SPF 50,protectionsolairevisage,sephora_fr
5.0,LANCÔME,"41,00",P1779018,Soleil Bronzer - Crème Protectrice Lissante SPF 30,protectionsolairevisage,sephora_fr
3.125,MAKE UP FOR EVER,"26,00",P1780009,Aqua Smoky Extravagant,mascara,sephora_fr
3.9906542056074765,MAKE UP FOR EVER,"27,00",P1780010,Mist & Fix,basedeteintfixateur,sephora_fr
4.0,CLINIQUE,"37,00",P1783010,Anti-Blemish Solutions - Masque Purifiant Anti-brillance,masquecrme,sephora_fr
4.2,GUERLAIN,"45,00",P1783020,Ecrin sourcils - 4 Poudres longue-tenue nuance sur-mesure,kitsourcils,sephora_fr
3.0,NARS,"60,50",P1798009,Kabuki Yachiyo,pinceauxteint,sephora_fr
2.7857142857142856,SEPHORA COLLECTION,"16,50",P1798017,Mascara Full action waterproof,mascara,sephora_fr
4.0576923076923075,SEPHORA COLLECTION,"16,99",P1798018,MicroSmooth - Poudre compacte visage cuite,poudrematifiante,sephora_fr
3.3333333333333335,SEPHORA COLLECTION,"7,99",P1798019,Nail Accessoires - Tatouages éphémères adhésifs,nailpatch,sephora_fr
4.15625,YVES SAINT LAURENT,"39,00",P1801018,Baby Doll Kiss & Blush,rougelvres,sephora_fr
3.857142857142857,CLARINS,"55,00",P1808006,Soin Complet Spécial Vergetures,soinantivergetures,sephora_fr
4.733333333333333,CLARINS,"42,00",P18011,Gommage Exfoliant Peau Neuve,gommagepeelingcorps,sephora_fr
3.5,ARMANI,"69,00",P1808017,Eau d'Arômes - Eau de Toilette,eaudetoilette,sephora_fr
2.8,GUERLAIN,"34,00",P1809003,Mascara Cils d'Enfer Waterproof,mascara,sephora_fr
3.619047619047619,TALIKA,"41,00",P1809006,Liposourcils Expert,gelmascarasourcils,sephora_fr
4.52112676056338,GUERLAIN,"72,00",P1809007,Terracotta Le Parfum - Eau de Toilette,eaudetoilette,sephora_fr
5.0,DISNEY,"7,50",P1809010,Princesses - Eau de Toilette,parfumenfant,sephora_fr
4.333333333333333,AVEDA,"37,00",P1809011,Dry Remedy Daily Moisturizing Oil - Huile Sèche Hydratante Cheveux Secs,soinsansrinage,sephora_fr
4.291666666666667,TOO FACED,"42,00",P1809025,Brow Envy Kit - Kit pour sourcils,kitsourcils,sephora_fr
4.7727272727272725,TOO FACED,"38,00",P1809026,Kabuki Brush - Pinceau Kabuki,pinceauxteint,sephora_fr
4.8,ARMANI,"66,00",P1810004,Acqua Di Gioia - Eau de Toilette,eaudetoilette,sephora_fr
3.70995670995671,TOO FACED,"22,50",P1809028,Melted - Rouge à lèvres liquéfié longue tenue,rougelvres,sephora_fr
4.5,GIVENCHY,"51,50",P1810005,Poudre Première,poudrelibre,sephora_fr
4.0,ATELIER COLOGNE,"110,00",P1810008,Cédrat Enivrant - Cologne Absolue,eaudecologne,sephora_fr
4.363636363636363,CACHAREL,"48,00",P1810011,Anaïs Anaïs Premier Délice - Eau de Toilette,eaudetoilette,sephora_fr
4.6,DIOR,"60,00",P1810013,J'Adore - Huile Sèche Satinée pour le corps,soincorpsparfum,sephora_fr
3.6296296296296298,DIOR,"34,00",P1810015,Diorshow Iconic Overcurl Waterproof,mascara,sephora_fr
4.625,MONTBLANC,"64,00",P1810023,Emblem - Eau de Toilette,eaudetoilette,sephora_fr
4.142857142857143,DECLÉOR,"40,50",P1812,Aroma Night - Baume de Nuit Apaisant Rose d'Orient,crmedenuit,sephora_fr
4.166666666666667,DECLÉOR,"44,00",P1814,Aroma Night - Baume de Nuit Revitalisant Iris,crmedenuit,sephora_fr
4.229166666666667,DECLÉOR,"39,50",P1816,Aroma Night - Baume de Nuit Purifiant Ylang Ylang,crmedenuit,sephora_fr
2.2857142857142856,CLINIQUE,"23,00",P1819011,Anti-Blemish Solutions - Camouflant Purifiant,anticerneetcorrecteur,sephora_fr
4.75,CARTIER,"58,00",P1821002,Déclaration l'Eau - Eau de Toilette,eaudetoilette,sephora_fr
2.0,SMASHBOX,"21,50",P1821024,Be Legendary - Brillant à Lèvres,gloss,sephora_fr
3.857142857142857,BLACKUP,"27,00",P1825021,Correcteur Eclat,highlighter,sephora_fr
3.5,GIVENCHY,"37,00",P1825026,Liner Couture,eyeliner,sephora_fr
3.857142857142857,GIVENCHY,"36,00",P1825027,Noir Couture Volume,mascara,sephora_fr
3.888888888888889,LACOSTE,"59,00",P1825035,Lacoste L!VE - Eau de Toilette,eaudetoilette,sephora_fr
4.75,SEPHORA COLLECTION,"3,99",P1827011,Mousse de rasage tout confort,gelmousseraser,sephora_fr
4.166666666666667,REPETTO,"53,00",P1839008,Repetto - Eau de Parfum,eaudeparfum,sephora_fr
3.6,BENEFIT COSMETICS,"23,00",P1842002,Benebalm - Baume à lèvres hydratant coloré,baumelvres,sephora_fr
4.17910447761194,DIOR,"69,00",P1842009,Dior Addict - Eau de Parfum,eaudeparfum,sephora_fr
2.9105058365758754,BENEFIT COSMETICS,"27,50",P1843001,They're Real ! push-up liner - Stylo gel eyeliner - Format voyage,eyeliner,sephora_fr
3.7777777777777777,ALTERNA,"41,50",P1844010,Caviar Repair Rx - Shampooing Réparateur Instantané,cheveuxsecsabims,sephora_fr
4.25,ALTERNA,"41,50",P1844011,Caviar Repair Rx - Conditioner - Après Shampooing Réparateur Instantané,cheveuxsecsabims,sephora_fr
5.0,ALTERNA,"43,50",P1844014,Caviar Anti-Aging - Rapid Repair Spray - Spray Réparateur Rapide,spray,sephora_fr
4.333333333333333,ALTERNA,"54,50",P1847005,Caviar Moisture Masque - Masque Hydratant Anti-Age,cheveuxsecsabims,sephora_fr
3.8421052631578947,ALTERNA,"30,99",P1847007,Caviar CC Cream - CC Cream pour cheveux,cheveuxmixtesgras,sephora_fr
4.090909090909091,DIOR,"80,00",P1847013,Dior Addict - Eau de Toilette,eaudetoilette,sephora_fr
3.9555555555555557,DIOR,"36,00",P1847014,Dior Addict It-Lash - Mascara volume & longueur,mascara,sephora_fr
4.2631578947368425,GARANCIA,"31,00",P18506,Pschitt Magique Nouvelle Peau,nettoyantmoussantvisage,sephora_fr
4.507692307692308,SEPHORA COLLECTION,"13,99",P1862001,Poudre exfoliante métamorphose,gommagepeelingvisage,sephora_fr
3.4545454545454546,SEPHORA COLLECTION,"9,99",P1862002,Smart Roller - Distributeur malin de pochoirs Nail Art,nailartfauxongles,sephora_fr
4.666666666666667,CLARINS,"26,00",P1873002,Eau Ressourçante - Doux Déodorant,dodorant,sephora_fr
4.2,GUERLAIN,"117,00",P1873003,LHomme Idéal - Eau de Toilette,eaudetoilette,sephora_fr
5.0,GUERLAIN,"38,00",P1873004,L'Homme Idéal - Gel Douche,geldouchesavon,sephora_fr
4.75,GUERLAIN,"38,00",P1873005,L'Homme Idéal - Déodorant Vaporisateur,dodoranthomme,sephora_fr
5.0,LAURA MERCIER,"49,00",P1875055,Smooth Finish Foundation Powder - Fond De Teint Lissant,fonddeteint,sephora_fr
5.0,LAURA MERCIER,"49,00",P1875057,Tinted Moisturiser Oil Free Spf 20 UVB/UVA - Crème Teintée,crmeteinte,sephora_fr
4.0,LA PRAIRIE,"139,00",P1875093,Exfoliant Minéral Cellulaire Visage,gommagepeelingvisage,sephora_fr
4.416666666666667,YVES SAINT LAURENT,"61,99",P1876004,Couture Palette Ombres à Paupières,paletteyeux,sephora_fr
4.666666666666667,SISLEY,"163,00",P1879003,Huile Précieuse à la Rose Noire,crmedejour,sephora_fr
4.163636363636364,GLAMGLOW,"69,99",P1881002,Thirstymud - Masque Soin Hydratant,masquecrme,sephora_fr
3.75,JIMMY CHOO,"120,00",P1881001,Jimmy Choo Man - Eau de Toilette,eaudetoilette,sephora_fr
4.25,STRIVECTIN,"86,99",P1881004,Peeling Glycolique Hebdomadaire en 5 minutes,gommagepeelingvisage,sephora_fr
4.636363636363637,SEPHORA COLLECTION,"12,99",P1881006,Pinceau anticernes perfecteur n°20,pinceauxteint,sephora_fr
4.428571428571429,SEPHORA COLLECTION,"9,99",P1881005,Pinceau Lèvres précision n°110,pinceaulvres,sephora_fr
4.0,SEPHORA COLLECTION,"12,99",P1881010,Pinceau creux paupières poudre n°73,pinceaupaupires,sephora_fr
2.9375,SEPHORA COLLECTION,"10,99",P1881011,Pinceau eye-liner biseauté n°90,pinceaueyeliner,sephora_fr
3.1944444444444446,SEPHORA COLLECTION,"14,99",P1881013,Pinceau fond de teint n°10,pinceauxteint,sephora_fr
3.3055555555555554,SEPHORA COLLECTION,"27,99",P1881015,Pinceau large poudre teint n°30,pinceauxteint,sephora_fr
4.323529411764706,SEPHORA COLLECTION,"11,99",P1881014,Pinceau kabuki teint n°47,pinceauxteint,sephora_fr
3.857142857142857,SEPHORA COLLECTION,"13,99",P1881018,Pinceau paupières estompeur n°70,pinceaupaupires,sephora_fr
3.6818181818181817,SEPHORA COLLECTION,"18,99",P1881022,Pinceau poudre sculptant n°46,pinceauxteint,sephora_fr
3.5,SEPHORA COLLECTION,"12,99",P1881020,Pinceau paupières poudre n°60,pinceaupaupires,sephora_fr
4.6521739130434785,SEPHORA COLLECTION,"17,99",P1881023,Pinceau teint multi-textures n°45,pinceauxteint,sephora_fr
4.333333333333333,BUMBLE AND BUMBLE,"33,00",P1881030,Hairdresser's Invisible Oil Shampoo - Shampooing hydratant sans sulfates,shampoing,sephora_fr
3.769230769230769,SEPHORA COLLECTION,"21,99",P1881026,Pinceau Poudre de soleil n°44,pinceauxteint,sephora_fr
4.0,BUMBLE AND BUMBLE,"35,00",P1881031,Hairdresser's Invisible Oil Conditioner  - Après-shampooing hydratant,aprsshampoing,sephora_fr
3.7777777777777777,BUMBLE AND BUMBLE,"30,00",P1881032,Hairdresser's Invisible Oil Primer - Base de coiffage thermo-protectrice,cheveuxsecsabims,sephora_fr
4.083333333333333,BLACKUP,"31,00",P1887034,Poudre Sublime,poudrematifiante,sephora_fr
4.2,BY TERRY,"43,00",P1888006,Baume de Rose Nutri-Couleur,baumelvres,sephora_fr
3.0,CLINIQUE,"25,50",P1894002,Long Last Soft Matte Lipstick - Rouge Longtemps,rougelvres,sephora_fr
4.8,CLINIQUE,"29,00",P1894004,Chubby Stick Cheek Colour Balm - Chubby Stick Fard à Joues Crème,blush,sephora_fr
4.530612244897959,CLINIQUE,"111,00",P1894009,Clinique Smart - Concentré Réparateur Action Sur Mesure,srum,sephora_fr
4.285714285714286,GIVENCHY,"113,00",P1894013,Dahlia Divin - Eau de Parfum,eaudeparfum,sephora_fr
3.7719298245614037,SEPHORA COLLECTION,"13,99",P1894033,BEAUTY AMPLIFIER Combleur pores & ridules - Base de teint,basedeteintfixateur,sephora_fr
4.0,KENZO,"87,00",P1894014,Kenzo Jeu d'Amour - Eau de Parfum,eaudeparfum,sephora_fr
3.533333333333333,LEONOR GREYL,"36,00",P1895,Bain Volumateur aux Algues,shampoing,sephora_fr
5.0,BY TERRY,"51,00",P1896003,Cellularose Nutri-Pure - Baume Démaquillant Douceur Eclat,nettoyantmoussantvisage,sephora_fr
4.5625,BVLGARI,"61,00",P1896002,Bvlgari Man In Black - Eau de Parfum,eaudeparfum,sephora_fr
3.0,BY TERRY,"51,00",P1896004,Cellularose Cleansing Oil - Huile Démaquillante Visage et Yeux,huiledmaquillante,sephora_fr
4.454545454545454,MARC JACOBS PARFUMS,"110,00",P1896030,Marc Jacobs Daisy Dream - Eau de Toilette,eaudetoilette,sephora_fr
3.8153846153846156,GUERLAIN,"131,00",P1896012,Shalimar Souffle de Parfum - Eau de Parfum,eaudeparfum,sephora_fr
4.0,LEONOR GREYL,"35,00",P1898,Bain Vitalisant B,shampoing,sephora_fr
3.9734513274336285,LANCÔME,"36,00",P1901017,Grandiôse,mascara,sephora_fr
4.7272727272727275,LANCÔME,"32,50",P1901013,Ombre Hypnôse Iridescent,fardpaupires,sephora_fr
3.723684210526316,MAKE UP FOR EVER,"21,00",P19031,Sens'Eyes - Démaquillant Waterproof Yeux Sensibles,dmaquillantyeux,sephora_fr
2.35,SEPHORA COLLECTION,"11,99",P1908001,Brilliant Jumbo - Joues & Lèvres,rougelvres,sephora_fr
4.378516624040921,MAKE UP FOR EVER,"33,99",P19035,Full Cover - Crème de Camouflage Extrême pour le teint,anticerneetcorrecteur,sephora_fr
2.9,SEPHORA COLLECTION,"11,99",P1908006,Dramatic line - Eyeliner feutre 24HR,eyeliner,sephora_fr
2.0,BY TERRY,"32,50",P1888007,Eye Powder Kajal,crayonyeuxkhl,sephora_fr
3.0,SHISEIDO,"45,50",P1908036,Maquillage Rehausseur Visage Trio,blush,sephora_fr
3.6666666666666665,CLARINS,"28,50",P1911002,Ombre Matte,fardpaupires,sephora_fr
3.5714285714285716,BOURJOIS,"12,20",P1934003,Rouge Edition 12h,rougelvres,sephora_fr
4.4,JEAN PAUL GAULTIER,"117,00",P1927014,Classique Intense - Eau de Parfum,eaudeparfum,sephora_fr
4.5,ESTÉE LAUDER,"59,00",P1934005,Pure Color Envy - Palette 5 ombres à paupières sculptantes,paletteyeux,sephora_fr
4.625,DIOR,"149,00",P1940005,Capture Totale - Crème de nuit haute régénération visage et cou,crmedenuit,sephora_fr
2.0,BOURJOIS,"8,95",P1940002,Lèvres Contour Edition,crayonlvres,sephora_fr
4.398058252427185,SLEEK MAKEUP,"17,50",P1940010,Face Form - Palette de Teint,paletteteint,sephora_fr
4.0,LANCÔME,"43,99",P1940012,La Base Pro Hydra Glow - Base de maquillage éclat hydratation 24H,basedeteintfixateur,sephora_fr
4.333333333333333,LANCÔME,"41,99",P1940013,La Base Pro Pore Eraser - Base de maquillage effaceur de pores instantané,basedeteintfixateur,sephora_fr
4.666666666666667,BENEFIT COSMETICS,"52,00",P1940018,Instant Comeback - Sérum énergisant anti-âge visage,srum,sephora_fr
4.0,SHISEIDO,"36,00",P1941012,Compact Naturel Perfecteur,fonddeteint,sephora_fr
4.277777777777778,BOBBI BROWN,"44,00",P1941013,Fond de teint stick,fonddeteint,sephora_fr
3.6666666666666665,DECLÉOR,"44,00",P1941085,Aromessence Marjolaine - Baume de nuit nourrissant,crmedenuit,sephora_fr
5.0,DECLÉOR,"53,50",P1941086,Crème cocoon réconfortante,soinhydratantnourrissant,sephora_fr
4.1521739130434785,DIOR,"49,50",P1941088,"Diorskin Star - Teint studio, Lumière spectaculaire SPF 30 - PA ++",fonddeteint,sephora_fr
3.9622641509433962,URBAN DECAY,"25,50",P1911008,Perversion - Mascara Regard Volumineux,mascara,sephora_fr
4.137931034482759,URBAN DECAY,"22,00",P1911009,Subversion - Base de mascara,basepaupire,sephora_fr
4.190476190476191,ARMANI,"143,00",P1915001,Sì Intense - Eau de Parfum,eaudeparfum,sephora_fr
5.0,ARMANI,"23,00",P1915005,Eye Maestro - Pinceau sourcils et yeux,pinceausourcils,sephora_fr
4.2727272727272725,ARMANI,"36,00",P1915004,Eye & Brow Maestro - Eye liner fard à paupières et sourcils,crayonpoudresourcils,sephora_fr
3.8421052631578947,ARMANI,"37,00",P1915006,Black Ecstasy - Mascara,mascara,sephora_fr
3.769230769230769,CHRISTOPHE ROBIN,"31,00",P1915008,Baume régénérant intense à l'huile rare de figue de barbarie,soinsansrinage,sephora_fr
4.407407407407407,CHLOÉ,"63,00",P1915007,Chloé Love Story - Eau de Parfum,eaudeparfum,sephora_fr
3.6,GARANCIA,"57,00",P1915010,Immortal Express Shot® MG6P,srum,sephora_fr
4.882352941176471,DIOR,"110,00",P1918001,Dior Homme Parfum,eaudeparfum,sephora_fr
3.3333333333333335,NARCISO RODRIGUEZ,"196,00",P1915012,For Her Amber Musc - Eau de Parfum Absolue,eaudeparfum,sephora_fr
4.625,GUERLAIN,"43,99",P1918005,Lingerie de Peau - Fond de Teint Compact,fonddeteint,sephora_fr
4.555555555555555,GUERLAIN,"36,00",P1918006,Kiss Kiss - Rouge à Lèvres,rougelvres,sephora_fr
3.4693877551020407,MARC JACOBS BEAUTY,"27,50",P1919008,O! Mega Lash - Mascara Volumisant,mascara,sephora_fr
4.631578947368421,MARC JACOBS BEAUTY,"29,99",P1919009,Twinkle Pop - Stick Ombre à Paupières,fardpaupires,sephora_fr
2.25,LES MERVEILLES LADURÉE,"27,50",P1919013,Crème pour les mains,soindesmains,sephora_fr
4.416666666666667,ISSEY MIYAKE,"93,00",P1919023,Nuit dIssey - Eau de Toilette,eaudetoilette,sephora_fr
4.5,BURBERRY,"59,00",P1919020,My Burberry - Eau de Parfum,eaudeparfum,sephora_fr
4.564102564102564,NARS,"34,50",P1919024,Audacious Lipstick,rougelvres,sephora_fr
3.642857142857143,CLARINS,"69,00",P1920013,Lift Affine - Sérum Visage contour parfait,srum,sephora_fr
5.0,ATELIER COLOGNE,"180,00",P1920010,Santal Carmin - Cologne Absolue,eaudecologne,sephora_fr
4.444444444444445,CLARINS,"114,00",P1920014,Multi-Intensive - Crème nuit,crmedenuit,sephora_fr
3.6666666666666665,CLINIQUE,"32,00",P1920015,Superprimer - Super Base de Teint,basedeteintfixateur,sephora_fr
3.8363636363636364,ERBORIAN,"35,00",P1920016,Pink Perfect Crème - Soin Eclat Perfection,bbcrmecccrme,sephora_fr
4.526315789473684,LANCÔME,"101,00",P1920017,La vie est belle - Absolu de parfum,extraitdeparfum,sephora_fr
3.6666666666666665,TOM FORD,"316,00",P1920019,Mandarino Di Amalfi - Eau de Parfum,eaudeparfum,sephora_fr
4.680851063829787,LANCÔME,"129,00",P1920018,Visionnaire LR 2412 4%-Cx - Soin Correcteur Fondamental,srum,sephora_fr
5.0,TOM FORD,"106,00",P1920020,Costa Azzura - Eau de Parfum,eaudeparfum,sephora_fr
5.0,TOM FORD,"76,00",P1920021,Velvet Orchid - Eau de Parfum,eaudeparfum,sephora_fr
4.55074207781789,YVES SAINT LAURENT,"176,00",P1920022,BLACK OPIUM Eau de Parfum - Eau de Parfum Originale,eaudeparfum,sephora_fr
4.253731343283582,YVES SAINT LAURENT,"53,00",P1920024,Le Teint - Encre de Peau,fonddeteint,sephora_fr
5.0,CHANEL,"141,00",P1922003,BLEU DE CHANEL - Eau de Parfum,eaudeparfum,sephora_fr
